step,env_id,limit,input_action,output_action
104,3,1.0,-0.5744361281394958,-0.5744361281394958
105,0,0.5,-0.5684210658073425,-0.5
105,1,0.699999988079071,-0.5684210658073425,-0.5684210658073425
105,2,0.8500000238418579,-0.5684210658073425,-0.5684210658073425
105,3,1.0,-0.5684210658073425,-0.5684210658073425
106,0,0.5,-0.562406063079834,-0.5
106,1,0.699999988079071,-0.562406063079834,-0.562406063079834
106,2,0.8500000238418579,-0.562406063079834,-0.562406063079834
106,3,1.0,-0.562406063079834,-0.562406063079834
107,0,0.5,-0.5563910007476807,-0.5
107,1,0.699999988079071,-0.5563910007476807,-0.5563910007476807
107,2,0.8500000238418579,-0.5563910007476807,-0.5563910007476807
107,3,1.0,-0.5563910007476807,-0.5563910007476807
108,0,0.5,-0.5503759980201721,-0.5
108,1,0.699999988079071,-0.5503759980201721,-0.5503759980201721
108,2,0.8500000238418579,-0.5503759980201721,-0.5503759980201721
108,3,1.0,-0.5503759980201721,-0.5503759980201721
109,0,0.5,-0.5443609356880188,-0.5
109,1,0.699999988079071,-0.5443609356880188,-0.5443609356880188
109,2,0.8500000238418579,-0.5443609356880188,-0.5443609356880188
109,3,1.0,-0.5443609356880188,-0.5443609356880188
110,0,0.5,-0.5383459329605103,-0.5
110,1,0.699999988079071,-0.5383459329605103,-0.5383459329605103
110,2,0.8500000238418579,-0.5383459329605103,-0.5383459329605103
110,3,1.0,-0.5383459329605103,-0.5383459329605103
111,0,0.5,-0.5323308706283569,-0.5
111,1,0.699999988079071,-0.5323308706283569,-0.5323308706283569
111,2,0.8500000238418579,-0.5323308706283569,-0.5323308706283569
111,3,1.0,-0.5323308706283569,-0.5323308706283569
112,0,0.5,-0.5263158082962036,-0.5
112,1,0.699999988079071,-0.5263158082962036,-0.5263158082962036
112,2,0.8500000238418579,-0.5263158082962036,-0.5263158082962036
112,3,1.0,-0.5263158082962036,-0.5263158082962036
113,0,0.5,-0.5203008055686951,-0.5
113,1,0.699999988079071,-0.5203008055686951,-0.5203008055686951
113,2,0.8500000238418579,-0.5203008055686951,-0.5203008055686951
113,3,1.0,-0.5203008055686951,-0.5203008055686951
114,0,0.5,-0.5142857432365417,-0.5
114,1,0.699999988079071,-0.5142857432365417,-0.5142857432365417
114,2,0.8500000238418579,-0.5142857432365417,-0.5142857432365417
114,3,1.0,-0.5142857432365417,-0.5142857432365417
115,0,0.5,-0.5082707405090332,-0.5
115,1,0.699999988079071,-0.5082707405090332,-0.5082707405090332
115,2,0.8500000238418579,-0.5082707405090332,-0.5082707405090332
115,3,1.0,-0.5082707405090332,-0.5082707405090332
116,0,0.5,-0.5022556781768799,-0.5
116,1,0.699999988079071,-0.5022556781768799,-0.5022556781768799
116,2,0.8500000238418579,-0.5022556781768799,-0.5022556781768799
116,3,1.0,-0.5022556781768799,-0.5022556781768799
117,0,0.5,-0.49624064564704895,-0.49624064564704895
117,1,0.699999988079071,-0.49624064564704895,-0.49624064564704895
117,2,0.8500000238418579,-0.49624064564704895,-0.49624064564704895
117,3,1.0,-0.49624064564704895,-0.49624064564704895
118,0,0.5,-0.490225613117218,-0.490225613117218
118,1,0.699999988079071,-0.490225613117218,-0.490225613117218
118,2,0.8500000238418579,-0.490225613117218,-0.490225613117218
118,3,1.0,-0.490225613117218,-0.490225613117218
119,0,0.5,-0.4842105805873871,-0.4842105805873871
119,1,0.699999988079071,-0.4842105805873871,-0.4842105805873871
119,2,0.8500000238418579,-0.4842105805873871,-0.4842105805873871
119,3,1.0,-0.4842105805873871,-0.4842105805873871
120,0,0.5,-0.47819551825523376,-0.47819551825523376
120,1,0.699999988079071,-0.47819551825523376,-0.47819551825523376
120,2,0.8500000238418579,-0.47819551825523376,-0.47819551825523376
120,3,1.0,-0.47819551825523376,-0.47819551825523376
121,0,0.5,-0.47218048572540283,-0.47218048572540283
121,1,0.699999988079071,-0.47218048572540283,-0.47218048572540283
121,2,0.8500000238418579,-0.47218048572540283,-0.47218048572540283
121,3,1.0,-0.47218048572540283,-0.47218048572540283
122,0,0.5,-0.4661654531955719,-0.4661654531955719
122,1,0.699999988079071,-0.4661654531955719,-0.4661654531955719
122,2,0.8500000238418579,-0.4661654531955719,-0.4661654531955719
122,3,1.0,-0.4661654531955719,-0.4661654531955719
123,0,0.5,-0.46015042066574097,-0.46015042066574097
123,1,0.699999988079071,-0.46015042066574097,-0.46015042066574097
123,2,0.8500000238418579,-0.46015042066574097,-0.46015042066574097
123,3,1.0,-0.46015042066574097,-0.46015042066574097
124,0,0.5,-0.45413538813591003,-0.45413538813591003
124,1,0.699999988079071,-0.45413538813591003,-0.45413538813591003
124,2,0.8500000238418579,-0.45413538813591003,-0.45413538813591003
124,3,1.0,-0.45413538813591003,-0.45413538813591003
125,0,0.5,-0.4481203556060791,-0.4481203556060791
125,1,0.699999988079071,-0.4481203556060791,-0.4481203556060791
125,2,0.8500000238418579,-0.4481203556060791,-0.4481203556060791
125,3,1.0,-0.4481203556060791,-0.4481203556060791
126,0,0.5,-0.4421052932739258,-0.4421052932739258
126,1,0.699999988079071,-0.4421052932739258,-0.4421052932739258
126,2,0.8500000238418579,-0.4421052932739258,-0.4421052932739258
126,3,1.0,-0.4421052932739258,-0.4421052932739258
127,0,0.5,-0.43609026074409485,-0.43609026074409485
127,1,0.699999988079071,-0.43609026074409485,-0.43609026074409485
127,2,0.8500000238418579,-0.43609026074409485,-0.43609026074409485
127,3,1.0,-0.43609026074409485,-0.43609026074409485
128,0,0.5,-0.4300752282142639,-0.4300752282142639
128,1,0.699999988079071,-0.4300752282142639,-0.4300752282142639
128,2,0.8500000238418579,-0.4300752282142639,-0.4300752282142639
128,3,1.0,-0.4300752282142639,-0.4300752282142639
129,0,0.5,-0.424060195684433,-0.424060195684433
129,1,0.699999988079071,-0.424060195684433,-0.424060195684433
129,2,0.8500000238418579,-0.424060195684433,-0.424060195684433
129,3,1.0,-0.424060195684433,-0.424060195684433
130,0,0.5,-0.41804516315460205,-0.41804516315460205
130,1,0.699999988079071,-0.41804516315460205,-0.41804516315460205
130,2,0.8500000238418579,-0.41804516315460205,-0.41804516315460205
130,3,1.0,-0.41804516315460205,-0.41804516315460205
131,0,0.5,-0.41203010082244873,-0.41203010082244873
131,1,0.699999988079071,-0.41203010082244873,-0.41203010082244873
131,2,0.8500000238418579,-0.41203010082244873,-0.41203010082244873
131,3,1.0,-0.41203010082244873,-0.41203010082244873
132,0,0.5,-0.4060150682926178,-0.4060150682926178
132,1,0.699999988079071,-0.4060150682926178,-0.4060150682926178
132,2,0.8500000238418579,-0.4060150682926178,-0.4060150682926178
132,3,1.0,-0.4060150682926178,-0.4060150682926178
133,0,0.5,-0.40000003576278687,-0.40000003576278687
133,1,0.699999988079071,-0.40000003576278687,-0.40000003576278687
133,2,0.8500000238418579,-0.40000003576278687,-0.40000003576278687
133,3,1.0,-0.40000003576278687,-0.40000003576278687
134,0,0.5,-0.39398500323295593,-0.39398500323295593
134,1,0.699999988079071,-0.39398500323295593,-0.39398500323295593
134,2,0.8500000238418579,-0.39398500323295593,-0.39398500323295593
134,3,1.0,-0.39398500323295593,-0.39398500323295593
135,0,0.5,-0.387969970703125,-0.387969970703125
135,1,0.699999988079071,-0.387969970703125,-0.387969970703125
135,2,0.8500000238418579,-0.387969970703125,-0.387969970703125
135,3,1.0,-0.387969970703125,-0.387969970703125
136,0,0.5,-0.38195493817329407,-0.38195493817329407
136,1,0.699999988079071,-0.38195493817329407,-0.38195493817329407
136,2,0.8500000238418579,-0.38195493817329407,-0.38195493817329407
136,3,1.0,-0.38195493817329407,-0.38195493817329407
137,0,0.5,-0.37593987584114075,-0.37593987584114075
137,1,0.699999988079071,-0.37593987584114075,-0.37593987584114075
137,2,0.8500000238418579,-0.37593987584114075,-0.37593987584114075
137,3,1.0,-0.37593987584114075,-0.37593987584114075
138,0,0.5,-0.3699248433113098,-0.3699248433113098
138,1,0.699999988079071,-0.3699248433113098,-0.3699248433113098
138,2,0.8500000238418579,-0.3699248433113098,-0.3699248433113098
138,3,1.0,-0.3699248433113098,-0.3699248433113098
139,0,0.5,-0.3639098107814789,-0.3639098107814789
139,1,0.699999988079071,-0.3639098107814789,-0.3639098107814789
139,2,0.8500000238418579,-0.3639098107814789,-0.3639098107814789
139,3,1.0,-0.3639098107814789,-0.3639098107814789
140,0,0.5,-0.35789477825164795,-0.35789477825164795
140,1,0.699999988079071,-0.35789477825164795,-0.35789477825164795
140,2,0.8500000238418579,-0.35789477825164795,-0.35789477825164795
140,3,1.0,-0.35789477825164795,-0.35789477825164795
141,0,0.5,-0.351879745721817,-0.351879745721817
141,1,0.699999988079071,-0.351879745721817,-0.351879745721817
141,2,0.8500000238418579,-0.351879745721817,-0.351879745721817
141,3,1.0,-0.351879745721817,-0.351879745721817
142,0,0.5,-0.3458647131919861,-0.3458647131919861
142,1,0.699999988079071,-0.3458647131919861,-0.3458647131919861
142,2,0.8500000238418579,-0.3458647131919861,-0.3458647131919861
142,3,1.0,-0.3458647131919861,-0.3458647131919861
143,0,0.5,-0.33984965085983276,-0.33984965085983276
143,1,0.699999988079071,-0.33984965085983276,-0.33984965085983276
143,2,0.8500000238418579,-0.33984965085983276,-0.33984965085983276
143,3,1.0,-0.33984965085983276,-0.33984965085983276
144,0,0.5,-0.33383461833000183,-0.33383461833000183
144,1,0.699999988079071,-0.33383461833000183,-0.33383461833000183
144,2,0.8500000238418579,-0.33383461833000183,-0.33383461833000183
144,3,1.0,-0.33383461833000183,-0.33383461833000183
145,0,0.5,-0.3278195858001709,-0.3278195858001709
145,1,0.699999988079071,-0.3278195858001709,-0.3278195858001709
145,2,0.8500000238418579,-0.3278195858001709,-0.3278195858001709
145,3,1.0,-0.3278195858001709,-0.3278195858001709
146,0,0.5,-0.32180455327033997,-0.32180455327033997
146,1,0.699999988079071,-0.32180455327033997,-0.32180455327033997
146,2,0.8500000238418579,-0.32180455327033997,-0.32180455327033997
146,3,1.0,-0.32180455327033997,-0.32180455327033997
147,0,0.5,-0.31578952074050903,-0.31578952074050903
147,1,0.699999988079071,-0.31578952074050903,-0.31578952074050903
147,2,0.8500000238418579,-0.31578952074050903,-0.31578952074050903
147,3,1.0,-0.31578952074050903,-0.31578952074050903
148,0,0.5,-0.3097744882106781,-0.3097744882106781
148,1,0.699999988079071,-0.3097744882106781,-0.3097744882106781
148,2,0.8500000238418579,-0.3097744882106781,-0.3097744882106781
148,3,1.0,-0.3097744882106781,-0.3097744882106781
149,0,0.5,-0.3037594258785248,-0.3037594258785248
149,1,0.699999988079071,-0.3037594258785248,-0.3037594258785248
149,2,0.8500000238418579,-0.3037594258785248,-0.3037594258785248
149,3,1.0,-0.3037594258785248,-0.3037594258785248
150,0,0.5,-0.29774439334869385,-0.29774439334869385
150,1,0.699999988079071,-0.29774439334869385,-0.29774439334869385
150,2,0.8500000238418579,-0.29774439334869385,-0.29774439334869385
150,3,1.0,-0.29774439334869385,-0.29774439334869385
151,0,0.5,-0.2917293608188629,-0.2917293608188629
151,1,0.699999988079071,-0.2917293608188629,-0.2917293608188629
151,2,0.8500000238418579,-0.2917293608188629,-0.2917293608188629
151,3,1.0,-0.2917293608188629,-0.2917293608188629
152,0,0.5,-0.285714328289032,-0.285714328289032
152,1,0.699999988079071,-0.285714328289032,-0.285714328289032
152,2,0.8500000238418579,-0.285714328289032,-0.285714328289032
152,3,1.0,-0.285714328289032,-0.285714328289032
153,0,0.5,-0.27969929575920105,-0.27969929575920105
153,1,0.699999988079071,-0.27969929575920105,-0.27969929575920105
153,2,0.8500000238418579,-0.27969929575920105,-0.27969929575920105
153,3,1.0,-0.27969929575920105,-0.27969929575920105
154,0,0.5,-0.2736842632293701,-0.2736842632293701
154,1,0.699999988079071,-0.2736842632293701,-0.2736842632293701
154,2,0.8500000238418579,-0.2736842632293701,-0.2736842632293701
154,3,1.0,-0.2736842632293701,-0.2736842632293701
155,0,0.5,-0.2676692008972168,-0.2676692008972168
155,1,0.699999988079071,-0.2676692008972168,-0.2676692008972168
155,2,0.8500000238418579,-0.2676692008972168,-0.2676692008972168
155,3,1.0,-0.2676692008972168,-0.2676692008972168
156,0,0.5,-0.26165416836738586,-0.26165416836738586
156,1,0.699999988079071,-0.26165416836738586,-0.26165416836738586
156,2,0.8500000238418579,-0.26165416836738586,-0.26165416836738586
156,3,1.0,-0.26165416836738586,-0.26165416836738586
157,0,0.5,-0.25563913583755493,-0.25563913583755493
157,1,0.699999988079071,-0.25563913583755493,-0.25563913583755493
157,2,0.8500000238418579,-0.25563913583755493,-0.25563913583755493
157,3,1.0,-0.25563913583755493,-0.25563913583755493
158,0,0.5,-0.249624103307724,-0.249624103307724
158,1,0.699999988079071,-0.249624103307724,-0.249624103307724
158,2,0.8500000238418579,-0.249624103307724,-0.249624103307724
158,3,1.0,-0.249624103307724,-0.249624103307724
159,0,0.5,-0.24360905587673187,-0.24360905587673187
159,1,0.699999988079071,-0.24360905587673187,-0.24360905587673187
159,2,0.8500000238418579,-0.24360905587673187,-0.24360905587673187
159,3,1.0,-0.24360905587673187,-0.24360905587673187
160,0,0.5,-0.23759402334690094,-0.23759402334690094
160,1,0.699999988079071,-0.23759402334690094,-0.23759402334690094
160,2,0.8500000238418579,-0.23759402334690094,-0.23759402334690094
160,3,1.0,-0.23759402334690094,-0.23759402334690094
161,0,0.5,-0.23157899081707,-0.23157899081707
161,1,0.699999988079071,-0.23157899081707,-0.23157899081707
161,2,0.8500000238418579,-0.23157899081707,-0.23157899081707
161,3,1.0,-0.23157899081707,-0.23157899081707
162,0,0.5,-0.22556394338607788,-0.22556394338607788
162,1,0.699999988079071,-0.22556394338607788,-0.22556394338607788
162,2,0.8500000238418579,-0.22556394338607788,-0.22556394338607788
162,3,1.0,-0.22556394338607788,-0.22556394338607788
163,0,0.5,-0.21954891085624695,-0.21954891085624695
163,1,0.699999988079071,-0.21954891085624695,-0.21954891085624695
163,2,0.8500000238418579,-0.21954891085624695,-0.21954891085624695
163,3,1.0,-0.21954891085624695,-0.21954891085624695
164,0,0.5,-0.21353387832641602,-0.21353387832641602
164,1,0.699999988079071,-0.21353387832641602,-0.21353387832641602
164,2,0.8500000238418579,-0.21353387832641602,-0.21353387832641602
164,3,1.0,-0.21353387832641602,-0.21353387832641602
165,0,0.5,-0.2075188308954239,-0.2075188308954239
165,1,0.699999988079071,-0.2075188308954239,-0.2075188308954239
165,2,0.8500000238418579,-0.2075188308954239,-0.2075188308954239
165,3,1.0,-0.2075188308954239,-0.2075188308954239
166,0,0.5,-0.20150379836559296,-0.20150379836559296
166,1,0.699999988079071,-0.20150379836559296,-0.20150379836559296
166,2,0.8500000238418579,-0.20150379836559296,-0.20150379836559296
166,3,1.0,-0.20150379836559296,-0.20150379836559296
167,0,0.5,-0.19548876583576202,-0.19548876583576202
167,1,0.699999988079071,-0.19548876583576202,-0.19548876583576202
167,2,0.8500000238418579,-0.19548876583576202,-0.19548876583576202
167,3,1.0,-0.19548876583576202,-0.19548876583576202
168,0,0.5,-0.1894737184047699,-0.1894737184047699
168,1,0.699999988079071,-0.1894737184047699,-0.1894737184047699
168,2,0.8500000238418579,-0.1894737184047699,-0.1894737184047699
168,3,1.0,-0.1894737184047699,-0.1894737184047699
169,0,0.5,-0.18345868587493896,-0.18345868587493896
169,1,0.699999988079071,-0.18345868587493896,-0.18345868587493896
169,2,0.8500000238418579,-0.18345868587493896,-0.18345868587493896
169,3,1.0,-0.18345868587493896,-0.18345868587493896
170,0,0.5,-0.17744365334510803,-0.17744365334510803
170,1,0.699999988079071,-0.17744365334510803,-0.17744365334510803
170,2,0.8500000238418579,-0.17744365334510803,-0.17744365334510803
170,3,1.0,-0.17744365334510803,-0.17744365334510803
171,0,0.5,-0.1714286059141159,-0.1714286059141159
171,1,0.699999988079071,-0.1714286059141159,-0.1714286059141159
171,2,0.8500000238418579,-0.1714286059141159,-0.1714286059141159
171,3,1.0,-0.1714286059141159,-0.1714286059141159
172,0,0.5,-0.16541357338428497,-0.16541357338428497
172,1,0.699999988079071,-0.16541357338428497,-0.16541357338428497
172,2,0.8500000238418579,-0.16541357338428497,-0.16541357338428497
172,3,1.0,-0.16541357338428497,-0.16541357338428497
173,0,0.5,-0.15939854085445404,-0.15939854085445404
173,1,0.699999988079071,-0.15939854085445404,-0.15939854085445404
173,2,0.8500000238418579,-0.15939854085445404,-0.15939854085445404
173,3,1.0,-0.15939854085445404,-0.15939854085445404
174,0,0.5,-0.15338349342346191,-0.15338349342346191
174,1,0.699999988079071,-0.15338349342346191,-0.15338349342346191
174,2,0.8500000238418579,-0.15338349342346191,-0.15338349342346191
174,3,1.0,-0.15338349342346191,-0.15338349342346191
175,0,0.5,-0.14736846089363098,-0.14736846089363098
175,1,0.699999988079071,-0.14736846089363098,-0.14736846089363098
175,2,0.8500000238418579,-0.14736846089363098,-0.14736846089363098
175,3,1.0,-0.14736846089363098,-0.14736846089363098
176,0,0.5,-0.14135342836380005,-0.14135342836380005
176,1,0.699999988079071,-0.14135342836380005,-0.14135342836380005
176,2,0.8500000238418579,-0.14135342836380005,-0.14135342836380005
176,3,1.0,-0.14135342836380005,-0.14135342836380005
177,0,0.5,-0.13533838093280792,-0.13533838093280792
177,1,0.699999988079071,-0.13533838093280792,-0.13533838093280792
177,2,0.8500000238418579,-0.13533838093280792,-0.13533838093280792
177,3,1.0,-0.13533838093280792,-0.13533838093280792
178,0,0.5,-0.129323348402977,-0.129323348402977
178,1,0.699999988079071,-0.129323348402977,-0.129323348402977
178,2,0.8500000238418579,-0.129323348402977,-0.129323348402977
178,3,1.0,-0.129323348402977,-0.129323348402977
179,0,0.5,-0.12330830842256546,-0.12330830842256546
179,1,0.699999988079071,-0.12330830842256546,-0.12330830842256546
179,2,0.8500000238418579,-0.12330830842256546,-0.12330830842256546
179,3,1.0,-0.12330830842256546,-0.12330830842256546
180,0,0.5,-0.11729326844215393,-0.11729326844215393
180,1,0.699999988079071,-0.11729326844215393,-0.11729326844215393
180,2,0.8500000238418579,-0.11729326844215393,-0.11729326844215393
180,3,1.0,-0.11729326844215393,-0.11729326844215393
181,0,0.5,-0.111278235912323,-0.111278235912323
181,1,0.699999988079071,-0.111278235912323,-0.111278235912323
181,2,0.8500000238418579,-0.111278235912323,-0.111278235912323
181,3,1.0,-0.111278235912323,-0.111278235912323
182,0,0.5,-0.10526319593191147,-0.10526319593191147
182,1,0.699999988079071,-0.10526319593191147,-0.10526319593191147
182,2,0.8500000238418579,-0.10526319593191147,-0.10526319593191147
182,3,1.0,-0.10526319593191147,-0.10526319593191147
183,0,0.5,-0.09924815595149994,-0.09924815595149994
183,1,0.699999988079071,-0.09924815595149994,-0.09924815595149994
183,2,0.8500000238418579,-0.09924815595149994,-0.09924815595149994
183,3,1.0,-0.09924815595149994,-0.09924815595149994
184,0,0.5,-0.093233123421669,-0.093233123421669
184,1,0.699999988079071,-0.093233123421669,-0.093233123421669
184,2,0.8500000238418579,-0.093233123421669,-0.093233123421669
184,3,1.0,-0.093233123421669,-0.093233123421669
185,0,0.5,-0.08721808344125748,-0.08721808344125748
185,1,0.699999988079071,-0.08721808344125748,-0.08721808344125748
185,2,0.8500000238418579,-0.08721808344125748,-0.08721808344125748
185,3,1.0,-0.08721808344125748,-0.08721808344125748
186,0,0.5,-0.08120304346084595,-0.08120304346084595
186,1,0.699999988079071,-0.08120304346084595,-0.08120304346084595
186,2,0.8500000238418579,-0.08120304346084595,-0.08120304346084595
186,3,1.0,-0.08120304346084595,-0.08120304346084595
187,0,0.5,-0.07518800348043442,-0.07518800348043442
187,1,0.699999988079071,-0.07518800348043442,-0.07518800348043442
187,2,0.8500000238418579,-0.07518800348043442,-0.07518800348043442
187,3,1.0,-0.07518800348043442,-0.07518800348043442
188,0,0.5,-0.06917297095060349,-0.06917297095060349
188,1,0.699999988079071,-0.06917297095060349,-0.06917297095060349
188,2,0.8500000238418579,-0.06917297095060349,-0.06917297095060349
188,3,1.0,-0.06917297095060349,-0.06917297095060349
189,0,0.5,-0.06315793097019196,-0.06315793097019196
189,1,0.699999988079071,-0.06315793097019196,-0.06315793097019196
189,2,0.8500000238418579,-0.06315793097019196,-0.06315793097019196
189,3,1.0,-0.06315793097019196,-0.06315793097019196
190,0,0.5,-0.057142894715070724,-0.057142894715070724
190,1,0.699999988079071,-0.057142894715070724,-0.057142894715070724
190,2,0.8500000238418579,-0.057142894715070724,-0.057142894715070724
190,3,1.0,-0.057142894715070724,-0.057142894715070724
191,0,0.5,-0.051127854734659195,-0.051127854734659195
191,1,0.699999988079071,-0.051127854734659195,-0.051127854734659195
191,2,0.8500000238418579,-0.051127854734659195,-0.051127854734659195
191,3,1.0,-0.051127854734659195,-0.051127854734659195
192,0,0.5,-0.045112818479537964,-0.045112818479537964
192,1,0.699999988079071,-0.045112818479537964,-0.045112818479537964
192,2,0.8500000238418579,-0.045112818479537964,-0.045112818479537964
192,3,1.0,-0.045112818479537964,-0.045112818479537964
193,0,0.5,-0.03909778222441673,-0.03909778222441673
193,1,0.699999988079071,-0.03909778222441673,-0.03909778222441673
193,2,0.8500000238418579,-0.03909778222441673,-0.03909778222441673
193,3,1.0,-0.03909778222441673,-0.03909778222441673
194,0,0.5,-0.0330827422440052,-0.0330827422440052
194,1,0.699999988079071,-0.0330827422440052,-0.0330827422440052
194,2,0.8500000238418579,-0.0330827422440052,-0.0330827422440052
194,3,1.0,-0.0330827422440052,-0.0330827422440052
195,0,0.5,-0.027067705988883972,-0.027067705988883972
195,1,0.699999988079071,-0.027067705988883972,-0.027067705988883972
195,2,0.8500000238418579,-0.027067705988883972,-0.027067705988883972
195,3,1.0,-0.027067705988883972,-0.027067705988883972
196,0,0.5,-0.021052667871117592,-0.021052667871117592
196,1,0.699999988079071,-0.021052667871117592,-0.021052667871117592
196,2,0.8500000238418579,-0.021052667871117592,-0.021052667871117592
196,3,1.0,-0.021052667871117592,-0.021052667871117592
197,0,0.5,-0.015037629753351212,-0.015037629753351212
197,1,0.699999988079071,-0.015037629753351212,-0.015037629753351212
